# #Depth CH4
548.609400 357.341000
548.609900 356.735900
548.610400 356.389400
548.611000 355.716100
548.611600 357.719900
548.612300 355.228900
548.612800 355.857300
548.613400 356.508100
548.613900 356.240800
548.614600 354.336300
548.615200 354.696400
548.615700 355.044000
548.616300 354.522300
548.617000 355.097700
548.617600 354.678200
548.618100 354.867500
548.618600 354.671000
548.619200 355.113800
548.619900 355.160400
548.620500 354.769100
548.621000 355.863800
548.621500 354.260600
548.622100 354.797400
548.622800 356.513300
548.623400 354.648900
548.623900 355.187700
548.624500 356.396900
548.625200 356.455000
548.625800 356.771700
548.626300 355.947500
548.626800 355.973300
548.627400 355.348300
548.628100 355.977400
548.628600 354.886100
548.629200 355.642200
548.629800 353.984900
548.630300 356.198100
548.631000 355.491800
548.631600 356.280100
548.632100 355.683100
548.632700 356.940700
548.633400 358.030100
548.633900 355.517000
548.634400 355.634700
548.635000 355.994700
548.635600 355.184200
548.636300 354.320000
548.636800 353.946600
548.637400 356.001400
548.637900 352.180800
548.638500 351.930300
548.639200 352.574300
548.639700 351.356000
548.640300 353.550100
548.640800 350.463100
548.641400 351.019900
548.641900 350.511800
548.642600 351.130800
548.643200 352.024900
548.643700 351.006000
548.644300 351.186900
548.645000 350.415700
548.645500 350.298300
548.646100 351.062400
548.646700 351.510800
548.647200 352.156900
548.647900 350.801100
548.648500 350.658200
548.649000 351.855800
548.649500 350.924800
548.650100 351.230400
548.650800 353.256100
548.651300 352.985600
548.651900 353.921400
548.652400 354.407100
548.653000 353.495200
548.653500 353.732000
548.654300 354.188100
548.654800 354.070200
548.655300 354.692700
548.655900 352.760700
548.656600 352.759300
548.657200 352.992800
548.657700 351.204900
548.658300 351.618000
548.658800 352.032900
548.659400 351.553400
548.660100 350.998400
548.660600 350.958600
548.661100 351.056800
548.661700 351.815200
548.662400 350.898300
548.662900 350.386900
548.663500 349.329900
548.664000 351.912200
548.664600 349.800300
548.665300 350.952000
548.665900 352.035600
548.666400 351.480600
548.667000 350.834300
548.667500 352.121700
548.668200 348.641600
548.668800 353.012000
548.669300 351.553600
548.669800 351.204000
548.670400 351.998900
548.671100 352.336700
548.671700 350.220600
548.672200 353.361600
548.672800 352.396900
548.673500 352.236100
548.674000 351.779900
548.674600 353.025300
548.675100 352.035500
548.675800 351.448400
548.676400 353.325500
548.677000 354.127800
548.677500 352.551100
548.678100 353.038500
548.678600 352.414700
548.679100 353.923200
548.679900 352.586000
548.680400 353.251400
548.680900 352.478500
548.681500 353.753200
548.682000 352.613200
548.682600 354.323600
548.683300 352.527300
548.683800 354.723600
548.684400 356.610300
548.685100 354.849100
548.685700 355.799300
548.686200 355.944900
548.686700 356.855400
548.687300 356.358600
548.687900 355.831000
548.688400 355.770000
548.689100 356.596000
548.689700 353.722800
548.690200 355.395800
548.690800 355.525300
548.691500 353.114100
548.692000 354.928000
548.692500 356.043200
548.693100 354.584900
548.693700 355.174700
548.694200 355.906800
548.694900 353.972400
548.695500 354.340200
548.696000 353.640200
548.696600 355.425400
548.697100 353.264400
548.697600 354.167700
548.698400 354.434000
548.698900 354.444500
548.699500 354.966000
548.700000 353.350500
548.700600 354.173600
548.701300 354.266400
548.701800 353.905300
548.702400 352.896900
548.702900 354.892400
548.703400 354.577900
548.704200 354.220600
548.704700 354.238700
548.705300 355.561500
548.705800 355.346700
548.706400 355.206300
548.707100 355.796600
548.707600 355.597500
548.708200 354.689200
548.708700 355.656200
548.709300 355.775700
548.710000 356.929400
548.710500 355.803000
548.711100 355.332500
548.711600 354.842300
548.712200 355.018300
548.712900 354.463700
548.713400 355.541200
548.714000 356.712600
548.714500 354.610700
548.715200 357.295400
548.715800 354.476300
548.716300 355.708900
548.716900 354.148900
548.717400 352.818700
548.718000 354.592600
548.718700 353.291200
548.719200 354.932900
548.719800 352.760500
548.720300 354.883300
548.721000 353.286800
548.721600 353.683800
548.722100 353.623400
548.722700 355.267300
548.723200 354.836300
548.723800 355.779900
548.724500 354.650700
548.725100 354.043300
548.725600 353.998500
548.726100 353.036100
548.726700 354.356600
548.727400 352.650300
548.727900 352.624600
548.728500 353.308800
548.729100 352.000400
548.729600 352.525500
548.730100 354.117900
548.730800 353.476700
548.731400 353.540700
548.731900 354.361600
548.732500 355.471100
548.733200 355.192300
548.733700 355.962000
548.734300 355.621800
548.734900 355.310300
548.735400 355.082900
548.736100 357.387200
548.736700 353.926800
548.737200 354.809300
548.737800 354.961600
548.738300 355.631000
548.738800 354.455900
548.739500 355.578800
548.740100 355.581700
548.740700 355.166100
548.741200 355.526500
548.741900 354.267600
548.742500 354.395600
548.743000 352.094500
548.743600 353.499300
548.744100 354.182700
548.744800 351.484800
548.745400 350.925600
548.745900 352.059400
548.746500 351.202800
548.747000 350.645700
548.747700 350.295900
548.748300 351.496300
548.748800 351.406500
548.749400 351.041200
548.749900 350.638700
548.750600 350.211700
548.751200 351.378800
548.751700 351.174500
548.752300 351.284000
548.753000 349.797900
548.753600 351.183600
548.754100 349.717500
548.754800 349.529400
548.755300 351.587600
548.755900 350.840400
548.756400 349.947400
548.757000 350.554600
548.757500 351.761600
548.758100 350.037600
548.758800 351.039000
548.759400 352.379800
548.759900 352.455800
548.760400 352.449000
548.761000 352.287600
548.761500 351.980800
548.762100 352.003500
548.762800 351.042900
548.763300 352.920000
548.763900 354.504700
548.764400 352.845000
548.765000 353.301000
548.765500 352.863200
548.766200 353.929200
548.766800 352.599600
548.767300 353.905200
548.767900 353.167500
548.768400 352.470600
548.769000 352.352000
548.769500 354.102900
548.770000 354.236200
548.770600 353.565600
548.771300 354.092900
548.771900 354.752100
548.772400 354.777800
548.772900 354.278800
548.773500 354.123500
548.774000 356.259700
548.774600 355.693300
548.775100 354.406800
548.775800 354.434000
548.776400 355.173400
548.776900 354.144500
548.777500 353.619800
548.778000 356.101900
548.778500 355.162700
548.779300 354.797600
548.779800 353.318900
548.780300 354.573700
548.780900 354.790200
548.781500 353.980600
548.782000 352.688300
548.782700 354.121500
548.783300 355.512700
548.783800 354.077200
548.784400 354.949700
548.785100 354.124000
548.785600 354.927700
548.786200 353.897300
548.786700 352.645500
548.787300 353.652300
548.788000 353.354700
548.788500 354.838700
548.789100 354.849700
548.789600 354.155700
548.790300 354.126800
548.790900 353.746500
548.791400 355.318500
548.792000 355.120500
548.792600 354.984600
548.793300 354.043400
548.793800 355.513400
548.794300 354.254600
548.869000 342.467700
548.869500 341.445200
548.870100 342.585400
548.870700 341.347400
548.871400 343.494200
548.871900 340.474400
548.872500 341.013400
548.873000 340.049600
548.873600 339.003600
548.874300 339.341400
548.874900 337.798800
548.875400 338.076700
548.876000 338.787200
548.876700 339.048000
548.877300 337.583800
548.877800 338.558000
548.878400 338.579900
548.879100 338.911900
548.879600 337.759500
548.880200 338.124500
548.880900 339.595800
548.881500 337.958900
548.882000 338.472400
548.882600 336.822900
548.883200 338.326000
548.883900 336.900800
548.884400 335.391900
548.885000 337.430700
548.885500 336.126800
548.886300 336.384900
548.886800 335.718300
548.887300 335.489300
548.887900 336.492800
548.888500 333.659500
548.889200 335.508400
548.889700 334.911500
548.890300 336.288600
548.891000 331.835100
548.891600 334.042100
548.892100 333.083100
548.892700 333.313300
548.893200 332.044100
548.893800 332.502100
548.894400 331.655600
548.895100 332.044900
548.895600 331.876600
548.896200 330.335800
548.896900 331.977800
548.897500 329.564500
548.898000 332.328900
548.898500 332.121300
548.899100 332.872600
548.899800 331.923800
548.900400 330.997400
548.901000 331.435700
548.901500 329.718900
548.902200 330.174500
548.902800 330.367700
548.903300 330.390200
548.903900 329.302300
548.904400 330.426000
548.905200 329.738700
548.905700 328.181300
548.906300 330.025300
548.906900 327.935600
548.907400 328.711900
548.908100 330.074400
548.908700 329.644800
548.909200 329.058000
548.909800 329.033500
548.910500 331.622800
548.911000 329.119700
548.911600 329.364200
548.912200 330.987500
548.912700 331.715400
548.913500 328.501600
548.914000 329.227200
548.914500 331.010400
548.915100 328.010200
548.915700 328.317300
548.916400 328.452100
548.916900 328.392800
548.917500 328.810700
548.918000 328.460100
548.918600 328.817500
548.919300 328.014700
548.919900 327.365200
548.920400 328.419000
548.921000 328.067500
548.921700 326.517100
548.922200 325.563600
548.922800 324.550500
548.923300 327.193600
548.923900 325.733600
548.924500 326.438100
548.925200 327.596900
548.925700 327.740700
548.926300 325.539000
548.926800 327.926000
548.927600 327.634500
548.928100 326.015300
548.928700 326.735300
548.929200 325.439700
548.929800 327.579700
548.930300 326.842800
548.931100 324.021700
548.931600 325.754700
548.932100 325.081000
548.932700 322.376700
548.933400 324.148900
548.934000 325.271000
548.934500 323.556300
548.935100 323.058600
548.935700 325.410300
548.936200 324.712400
548.936900 326.039100
548.937500 323.822700
548.938000 325.243300
548.938600 325.327600
548.939100 324.918100
548.939900 325.528500
548.940400 327.309400
548.940900 326.436300
548.941500 325.796900
548.942300 325.415800
548.942800 327.914500
548.943300 326.723800
548.943900 324.314800
548.944400 327.281500
548.945200 324.927700
548.945700 325.498700
548.946300 324.945000
548.947000 325.985400
548.947600 325.834400
548.948100 325.671900
548.948700 325.958100
548.949200 325.845600
548.949800 326.377800
548.950500 325.299300
548.951100 326.464500
548.951600 325.400500
548.952200 326.226500
548.952900 325.422700
548.953500 324.596700
548.954000 325.362500
548.954600 324.703000
548.955100 324.496800
548.955700 324.593900
548.956400 322.376900
548.956900 322.919000
548.957500 320.326100
548.958000 323.044800
548.958600 323.493900
548.959300 322.908200
548.959900 323.499800
548.960500 322.881700
548.961000 323.331300
548.961700 322.585800
548.962300 323.968000
548.962800 323.824700
548.963400 322.780100
548.963900 323.146700
548.964600 324.846900
548.965200 324.178800
548.965800 325.732500
548.966300 324.721800
548.966900 323.934900
548.967600 321.720500
548.968200 326.540700
548.968700 324.550100
548.969200 322.782300
548.969800 324.842800
548.970500 324.475700
548.971100 323.410400
548.971700 324.897700
548.972200 323.524900
548.972900 322.852200
548.973500 323.779700
548.974000 323.373000
548.974600 323.938500
548.975100 323.433200
548.975900 323.559300
548.976400 324.766200
548.977000 323.259000
548.977500 323.870400
548.978100 323.804400
548.978800 323.591500
548.979400 324.337300
548.979900 323.920600
548.980400 322.658700
548.981200 323.593100
548.981700 321.609900
548.982300 321.758700
548.982800 322.562300
548.983400 323.251000
548.984100 321.455300
548.984700 324.034800
548.985200 324.291400
548.985800 322.918700
548.986500 322.853400
548.987000 325.211500
548.987600 322.481900
548.988100 322.131600
548.988900 320.338100
548.989500 321.973900
548.990000 320.910300
548.990600 320.897700
548.991100 321.790200
548.991800 320.788900
548.992400 321.310700
548.992900 321.818300
548.993500 320.947800
548.994200 319.245700
548.994800 320.874100
548.995400 319.238500
548.995900 319.172200
548.996400 319.978400
548.997200 320.916700
548.997700 320.706100
548.998300 321.111200
548.998800 321.185600
548.999500 318.198300
549.000100 319.469900
549.000600 319.545100
549.001200 320.162100
549.001800 320.904400
549.002500 320.923400
549.003100 320.157100
549.003600 318.665800
549.004300 319.902700
549.004900 320.243600
549.005400 319.934600
549.103000 322.958200
549.103500 321.978000
549.104100 322.468000
549.104600 322.964900
549.105300 322.512200
549.105900 324.163700
549.106400 321.709000
549.106900 322.453800
549.107500 322.179100
549.108000 322.228900
549.108600 323.456800
549.109300 323.000500
549.109800 322.703900
549.110400 321.580300
549.110900 322.517700
549.111500 323.059900
549.112000 323.433300
549.112700 322.219900
549.113300 324.040200
549.113900 322.312900
549.114400 322.840900
549.114900 322.966600
549.115500 323.602000
549.116000 321.943300
549.116700 322.915100
549.117300 322.102000
549.117800 323.827900
549.118400 323.427600
549.118900 323.023900
549.119500 323.801100
549.120200 324.365300
549.120700 325.835800
549.121300 322.327300
549.121800 323.300100
549.122400 323.449100
549.123100 324.170600
549.123600 323.633700
549.124100 323.021900
549.124700 324.239300
549.125200 323.768400
549.125800 324.255900
549.126500 323.773300
549.127100 322.228000
549.127600 324.130000
549.128300 323.066700
549.128900 323.338100
549.129400 323.985600
549.129900 323.352000
549.130500 323.267400
549.131200 323.443200
549.131800 323.975300
549.132300 323.087300
549.132900 324.467200
549.133400 324.678900
549.134100 326.288600
549.134700 324.323100
549.135200 324.736400
549.135700 324.655700
549.136500 322.362800
549.137000 324.891300
549.137600 324.067500
549.138100 322.424000
549.138700 321.318100
549.139200 323.202200
549.139900 321.760700
549.140500 322.206800
549.141000 322.007600
549.141600 321.672100
549.142300 322.018100
549.142800 321.392700
549.143400 322.948600
549.143900 322.311100
549.144500 322.676300
549.145000 321.805300
549.145700 322.197700
549.146300 324.282900
549.146800 323.720900
549.147500 323.954700
549.148100 324.035200
549.148600 324.953400
549.149200 325.533100
549.149700 327.133800
549.150300 326.349800
549.150800 326.847900
549.151500 325.347300
549.152100 325.696700
549.152600 326.448900
549.153300 326.941200
549.153900 326.704500
549.154400 325.515500
549.155000 327.241600
549.155500 325.752300
549.156300 325.503600
549.156800 325.039600
549.157300 325.417500
